YGD_ID	gene_name	NCBI_ID	chr	start	end	strand	gene_type	interpro_ID	interpro_description	GO_slim_ID	GO_slim_description	gene_description	human_gene_ID	human_gene_name	yeast_gene_similarity
YAL009W		851224	I	135854	136633	+	protein_coding	IPR005605	Sporulation/nuclear morphology, Spo7	GO:0016020;GO:0043934;GO:0006629;GO:0006470	membrane;sporulation;lipid metabolic process;protein dephosphorylation	Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation [Source:SGD;Acc:S000000007]			
YAL010C	MDM10	851223	I	134184	135665	-	protein_coding	IPR027539	Mitochondrial distribution and morphology protein 10	GO:0007005;GO:0006869;GO:0006811;GO:0006605	mitochondrion organization;lipid transport;ion transport;protein targeting	Subunit of both the ERMES and the SAM complex; component of ERMES complex which acts as a molecular tether between the mitochondria and the ER, necessary for efficient phospholipid exchange between organelles and for mitophagy; SAM/TOB complex component that functions in the assembly of outer membrane beta-barrel proteins; involved in mitochondrial inheritance and morphology; ERMES complex is often co-localized with peroxisomes and concentrated areas of pyruvate dehydrogenase [Source:SGD;Acc:S000000008]			
YAL011W	SWC3	851222	I	132199	134076	+	protein_coding	IPR037651	SWR1-complex protein 3	GO:0006325	chromatin organization	Protein of unknown function; component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for formation of nuclear-associated array of smooth endoplasmic reticulum known as karmellae [Source:SGD;Acc:S000000009]			
YAL012W	CYS3	851221	I	130799	131983	+	protein_coding	IPR000277;IPR015421;IPR015422;IPR015424	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme;Pyridoxal phosphate-dependent transferase, major domain;Pyridoxal phosphate-dependent transferase domain 1;Pyridoxal phosphate-dependent transferase	GO:0005737;GO:0043167;GO:0006520;GO:0016829;GO:0016740	cytoplasm;ion binding;cellular amino acid metabolic process;lyase activity;transferase activity	Cystathionine gamma-lyase; catalyzes one of the two reactions involved in the transsulfuration pathway that yields cysteine from homocysteine with the intermediary formation of cystathionine; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000010]	ENSG00000116761	CTH	49.3827
YAL013W	DEP1	851220	I	129270	130487	+	protein_coding	IPR013907;IPR033487	Sds3-like;Transcriptional regulatory protein Dep1	GO:0005737;GO:0016570;GO:0006325;GO:0009408;GO:0033043;GO:0019899;GO:0051052	cytoplasm;histone modification;chromatin organization;response to heat;regulation of organelle organization;enzyme binding;regulation of DNA metabolic process	Component of the Rpd3L histone deacetylase complex; required for diauxic shift-induced histone H2B deposition onto rDNA genes; transcriptional modulator involved in regulation of structural phospholipid biosynthesis genes and metabolically unrelated genes, as well as maintenance of telomeres, mating efficiency, and sporulation [Source:SGD;Acc:S000000011]			
YAL014C	SYN8	851219	I	128252	129019	-	protein_coding	IPR000727	Target SNARE coiled-coil homology domain	GO:0048193;GO:0031410;GO:0061025;GO:0016050;GO:0048284	Golgi vesicle transport;cytoplasmic vesicle;membrane fusion;vesicle organization;organelle fusion	Endosomal SNARE related to mammalian syntaxin 8 [Source:SGD;Acc:S000000012]			
YAL015C	NTG1	851218	I	126903	128102	-	protein_coding	IPR000445;IPR003265;IPR004036;IPR011257;IPR023170;IPR030841	Helix-hairpin-helix motif;HhH-GPD domain;Endonuclease III-like, conserved site-2;DNA glycosylase;Helix-turn-helix, base-excision DNA repair, C-terminal;Endonuclease III-like protein 1	GO:0005739;GO:0005634;GO:0003677;GO:0016829;GO:0006281;GO:0006974;GO:0016787;GO:0004518;GO:0042221;GO:0006979;GO:0033043;GO:0051052;GO:0016798	mitochondrion;nucleus;DNA binding;lyase activity;DNA repair;cellular response to DNA damage stimulus;hydrolase activity;nuclease activity;response to chemical;response to oxidative stress;regulation of organelle organization;regulation of DNA metabolic process;hydrolase activity, acting on glycosyl bonds	DNA N-glycosylase and apurinic/apyrimidinic (AP) lyase; involved in base excision repair; acts in both nucleus and mitochondrion; creates a double-strand break at mtDNA origins that stimulates replication in response to oxidative stress; required for maintaining mitochondrial genome integrity; NTG1 has a paralog, NTG2, that arose from the whole genome duplication [Source:SGD;Acc:S000000013]			
YAL016C-A			I	124755	125069	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF TPD3/YAL016W [Source:SGD;Acc:S000028728]			
YAL016C-B															
YAL016W	TPD3	851217	I	124879	126786	+	protein_coding	IPR011989;IPR016024;IPR021133	Armadillo-like helical;Armadillo-type fold;HEAT, type 2	GO:0005737;GO:0005634;GO:0006417;GO:0030427;GO:0051726;GO:0033043;GO:0005815;GO:0006470	cytoplasm;nucleus;regulation of translation;site of polarized growth;regulation of cell cycle;regulation of organelle organization;microtubule organizing center;protein dephosphorylation	Regulatory subunit A of the heterotrimeric PP2A complex; the heterotrimeric protein phosphatase 2A (PP2A) complex also contains regulatory subunit Cdc55p and either catalytic subunit Pph21p or Pph22p; required for cell morphogenesis and transcription by RNA polymerase III [Source:SGD;Acc:S000000014]	ENSG00000105568;ENSG00000137713	PPP2R1A;PPP2R1B	44.8217;40.7796
YAL017W	PSK1	851216	I	120225	124295	+	protein_coding	IPR000014;IPR000719;IPR008271;IPR011009;IPR035965	PAS domain;Protein kinase domain;Serine/threonine-protein kinase, active site;Protein kinase-like domain superfamily;PAS domain superfamily	GO:0005737;GO:0043167;GO:0006417;GO:0016740;GO:0016301;GO:0006468	cytoplasm;ion binding;regulation of translation;transferase activity;kinase activity;protein phosphorylation	PAS domain-containing serine/threonine protein kinase; coordinately regulates protein synthesis and carbohydrate metabolism and storage in response to a unknown metabolite that reflects nutritional status; PSK1 has a paralog, PSK2, that arose from the whole genome duplication [Source:SGD;Acc:S000000015]			
YAL018C		851215	I	118564	119541	-	protein_coding			GO:0016020;GO:0071554;GO:0043934;GO:0005618	membrane;cell wall organization or biogenesis;sporulation;cell wall	Protein Involved in spore wall assembly; localizes to lipid droplets found on or outside of the prospore membrane; shares similarity with Lds2p and Rrt8p, and a strain mutant for all 3 genes exhibits reduced dityrosine fluorescence relative to the single mutants [Source:SGD;Acc:S000000016]			
YAL019W		851214	I	114919	118314	+	protein_coding	IPR000330;IPR001650;IPR014001;IPR027417;IPR038718	SNF2-related, N-terminal domain;Helicase, C-terminal;Helicase superfamily 1/2, ATP-binding domain;P-loop containing nucleoside triphosphate hydrolase;SNF2-like, N-terminal domain superfamily	GO:0043167;GO:0006325;GO:0005634;GO:0003677;GO:0003682;GO:0016787;GO:0004386;GO:0016887	ion binding;chromatin organization;nucleus;DNA binding;chromatin binding;hydrolase activity;helicase activity;ATPase activity	Snf2p family member with ATP-dependent chromatin remodeling activity; has a role in silencing at the mating type locus, telomeres and centromeres; enriched at centromeres and is required for correct chromatin structure around centromeres, as well as at the boundary element of the silent HMR; recruited to DNA double-strand breaks (DSBs) where it promotes 5' strand resection of DSBs; potential Cdc28p substrate [Source:SGD;Acc:S000000017]	ENSG00000163104	SMARCAD1	29.1829
YAL019W-A															
YAL020C	ATS1	851213	I	113614	114615	-	protein_coding	IPR000408;IPR009091	Regulator of chromosome condensation, RCC1;Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	GO:0005737;GO:0009451;GO:0008033;GO:0007114;GO:0007010	cytoplasm;RNA modification;tRNA processing;cell budding;cytoskeleton organization	Protein required for modification of wobble nucleosides in tRNA; acts with Elongator complex, Kti11p, and Kti12p; has a potential role in regulatory interactions between microtubules and the cell cycle; forms a stable heterodimer with Kti11p [Source:SGD;Acc:S000000018]			
YAL021C	CCR4	851212	I	110846	113359	-	protein_coding	IPR001611;IPR003591;IPR005135;IPR025875;IPR032675;IPR036691	Leucine-rich repeat;Leucine-rich repeat, typical subtype;Endonuclease/exonuclease/phosphatase;Leucine rich repeat 4;Leucine-rich repeat domain superfamily;Endonuclease/exonuclease/phosphatase superfamily	GO:0043167;GO:0005737;GO:0005634;GO:0003723;GO:0051726;GO:0006401;GO:0006354;GO:0016787;GO:0004518;GO:0006260;GO:0051052	ion binding;cytoplasm;nucleus;RNA binding;regulation of cell cycle;RNA catabolic process;DNA-templated transcription, elongation;hydrolase activity;nuclease activity;DNA replication;regulation of DNA metabolic process	Component of the CCR4-NOT transcriptional complex; CCR4-NOT is involved in regulation of gene expression; component of the major cytoplasmic deadenylase, which is involved in mRNA poly(A) tail shortening [Source:SGD;Acc:S000000019]			
YAL022C		851211	I	108877	110430	-	protein_coding	IPR002259;IPR034764;IPR036259	Equilibrative nucleoside transporter;Nucleoside transporter ENT1/ENT2;MFS transporter superfamily	GO:0055085;GO:0016020;GO:0005773;GO:0022857;GO:0015931	transmembrane transport;membrane;vacuole;transmembrane transporter activity;nucleobase-containing compound transport	High affinity, broad selectivity, nucleoside/nucleobase transporter; vacuolar membrane localized transporter which may regulate the balance of nicotinamide riboside (NmR) levels between the cytosol and vacuole, contributing to salvage of NmR for use in cytosolic NAD+ synthesis; equilibrative nucleoside transporter (ENT) family member [Source:SGD;Acc:S000000020]			
YAL023C	PMT2	851210	I	106272	108551	-	protein_coding	IPR003342;IPR016093;IPR027005;IPR032421;IPR036300	Glycosyl transferase family 39/83;MIR motif;Glycosyltransferase 39-like;Protein O-mannosyl-transferase, C-terminal four TM domain;Mir domain superfamily	GO:0071554;GO:0016020;GO:0016740;GO:0016757;GO:0006486;GO:0042221;GO:0051603	cell wall organization or biogenesis;membrane;transferase activity;transferase activity, transferring glycosyl groups;protein glycosylation;response to chemical;proteolysis involved in cellular protein catabolic process	Protein O-mannosyltransferase of the ER membrane; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; involved in ER quality control; acts in a complex with Pmt1p, can instead interact with Pmt5p; antifungal drug target; PMT2 has a paralog, PMT3, that arose from the whole genome duplication [Source:SGD;Acc:S000000021]	ENSG00000009830	POMT2	34.8
YAL024C	LTE1	851209	I	101565	105872	-	protein_coding	IPR000651;IPR001895;IPR008937;IPR019804;IPR023578;IPR030704;IPR036964	Ras-like guanine nucleotide exchange factor, N-terminal;Ras guanine-nucleotide exchange factors catalytic domain;Ras-like guanine nucleotide exchange factor;Ras guanine-nucleotide exchange factor, conserved site;Ras guanine nucleotide exchange factor domain superfamily;Guanine nucleotide exchange factor Lte1;Ras guanine-nucleotide exchange factor catalytic domain superfamily	GO:0005737;GO:0051726;GO:0033043;GO:0005933;GO:0005085	cytoplasm;regulation of cell cycle;regulation of organelle organization;cellular bud;guanyl-nucleotide exchange factor activity	Protein similar to GDP/GTP exchange factors; without detectable GEF activity; required for asymmetric localization of Bfa1p at daughter-directed spindle pole bodies and for mitotic exit at low temperatures [Source:SGD;Acc:S000000022]			
YAL025C		851208	I	100225	101145	-	protein_coding	IPR006958;IPR029004	Mak16 protein;Ribosomal L28e/Mak16	GO:0005730;GO:0042273;GO:0006364	nucleolus;ribosomal large subunit biogenesis;rRNA processing	Essential nuclear protein; constituent of 66S pre-ribosomal particles; required for maturation of 25S and 5.8S rRNAs; required for maintenance of M1 satellite double-stranded RNA of the L-A virus [Source:SGD;Acc:S000000023]	ENSG00000198042	MAK16	43
YAL026C	DRS2	851207	I	95630	99697	-	protein_coding	IPR001757;IPR006539;IPR008250;IPR018303;IPR023214;IPR023298;IPR023299;IPR032630;IPR032631;IPR036412	P-type ATPase;P-type ATPase, subfamily IV;P-type ATPase, A domain superfamily;P-type ATPase, phosphorylation site;HAD superfamily;P-type ATPase, transmembrane domain superfamily;P-type ATPase, cytoplasmic domain N;P-type ATPase, C-terminal;P-type ATPase, N-terminal;HAD-like superfamily	GO:0005886;GO:0016020;GO:0043167;GO:0006897;GO:0006869;GO:0006811;GO:0042221;GO:0016050;GO:0016197;GO:0048193;GO:0016787;GO:0016887	plasma membrane;membrane;ion binding;endocytosis;lipid transport;ion transport;response to chemical;vesicle organization;endosomal transport;Golgi vesicle transport;hydrolase activity;ATPase activity	Trans-golgi network aminophospholipid translocase (flippase); maintains membrane lipid asymmetry in post-Golgi secretory vesicles; contributes to clathrin-coated vesicle formation, endocytosis, protein trafficking between the Golgi and endosomal system and the cellular response to mating pheromone; autoinhibited by its C-terminal tail; localizes to the trans-Golgi network; mutations in human homolog ATP8B1 result in liver disease [Source:SGD;Acc:S000000024]			
YAL026C-A			I	95386	95823	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAL027W and the verified gene DRS2 [Source:SGD;Acc:S000028730]			
